,t1,t2,rho,Time in months,r,hsa_tmle,hsa_tmle_cummin
0,1.0,1.0,0.9990637076414427,1.0,15.683766566872059,1.0,1.0
1,0.9713899821023567,0.9968146840907834,0.9990178175221037,2.0,15.68376881350781,0.9905243369591726,0.9905243369591726
2,0.9459304346431223,0.9909837035105511,0.9709032064236233,3.0,15.683765580530059,0.9787571780734863,0.9787571780734863
3,0.9449942603352733,0.8551941106225768,0.9667895899555491,4.0,15.683771026190128,0.914468019302497,0.914468019302497
4,0.9449942603352733,0.8254592783268467,0.9517592290788344,5.0,15.683766486453177,0.9080344113069473,0.9080344113069473
5,0.8995586052345427,0.8042547224558222,0.9466591225653191,6.0,15.683767067633156,0.867435629993069,0.867435629993069
6,0.8623208981878115,0.7897876390341797,0.9739835175766841,7.0,15.683770327892873,0.8343153831066235,0.8343153831066235
7,0.8623208981878115,0.7365232439165557,0.9601337216166909,8.0,15.683769724813438,0.8179895192673712,0.8179895192673712
8,0.8623208981878115,0.7365232439165557,0.9601337114381692,9.0,15.68376629812389,0.8179895208123323,0.8179895192673712
9,0.7260964416482902,0.7159072597936654,0.9335429044223328,10.0,15.683766282507282,0.7344321921849488,0.7344321921849488
10,0.6777792371130962,0.6842816513429794,0.9346347051465955,11.0,15.683773511457805,0.6952530459145472,0.6952530459145472
11,0.6777792371130962,0.6752072172026444,0.9787701005739169,12.0,15.683766114313116,0.6811431269683706,0.6811431269683706
12,0.6777792371130962,0.5840075478148271,0.9106309963915147,13.0,15.683768349813478,0.6562021682761701,0.6562021682761701
13,0.6777792371130962,0.5840075408061864,0.9106310019060975,14.0,15.68376690329652,0.6562021642392505,0.6562021642392505
14,0.5711170421378235,0.5687955266673814,0.9162008290952378,15.0,15.68376765405201,0.5904986050023523,0.5904986050023523
15,0.5711170388832398,0.5687955266673814,0.9162008206414969,16.0,15.683773579769698,0.5904986054588119,0.5904986050023523
16,0.5711170388832398,0.4938352980600898,0.9554892898396892,17.0,15.68376587581879,0.5464888363724886,0.5464888363724886
17,0.5711170388832398,0.4938352980600898,0.9554892644771211,18.0,15.68377109891599,0.5464888426481885,0.5464888363724886
18,0.5227846701503621,0.4938352980600898,0.9798033660426646,19.0,15.683766815053733,0.5137726629781036,0.5137726629781036
19,0.4801881374506026,0.31664683445541747,0.925026349417022,20.0,15.683767523104732,0.4298073771579777,0.4298073771579777
20,0.42467148704664,0.30319453479094244,0.9239270683645431,21.0,15.68376448521097,0.38919527930123293,0.38919527930123293
21,0.38706274014319103,0.30319453479094244,0.9342633408091093,22.0,15.683768818240058,0.3637391606437097,0.3637391606437097
22,0.38706274014319103,0.30319453479094244,0.9342633226720476,23.0,15.683767755982728,0.36373916470423373,0.3637391606437097
23,0.3870627323039839,0.30319453479094244,0.9342633384641941,24.0,15.683766327879754,0.3637391564868291,0.3637391564868291
24,0.3870627323039839,0.30319453479094244,0.9342633387266688,25.0,15.683768807624544,0.3637391564280662,0.3637391564280662
25,0.3870627323039839,0.27456914120042725,0.9461152421300802,26.0,15.683761775301786,0.3496884469420941,0.3496884469420941
26,0.3870627323039839,0.27456911276921814,0.9461152082634142,27.0,15.68376544034474,0.3496884434955453,0.3496884434955453
27,0.30659359552600596,0.27456911276921814,0.9558253013080682,28.0,15.683765073177236,0.30029358433575215,0.30029358433575215
28,0.30659359552600596,0.27456911276921814,0.9070176937463715,29.0,15.683770188530598,0.3103371250693071,0.30029358433575215
29,0.29527656475256137,0.27456911276921814,0.9018238893895613,30.0,15.683765734568208,0.30517321978627426,0.30029358433575215
30,0.2606912375701763,0.27456911276921814,0.9003893824755801,31.0,15.683768150829746,0.28726967588057106,0.28726967588057106
31,0.2606912375701763,0.27456911276921814,0.9003894418453563,32.0,15.683764345232191,0.2872696642482758,0.2872696642482758
32,0.26069123749914447,0.27456911276921814,0.9003894600028662,33.0,15.683767357682996,0.28726966065471315,0.28726966065471315
33,0.260691201444251,0.27456911276921814,0.9003894506787474,34.0,15.683762464784479,0.2872696442239566,0.2872696442239566
34,0.260691201444251,0.27456911276921814,0.9003894758478662,35.0,15.683769074470964,0.287269639292582,0.287269639292582
35,0.260691201444251,0.27456911276921814,0.9003895461859192,36.0,15.683767055931858,0.28726962551127744,0.28726962551127744
36,0.26069118694664123,0.27456911276921814,0.9003893465829724,37.0,15.683766686424729,0.2872696572780371,0.28726962551127744
37,0.24145272733988007,0.27456911276921814,0.9990750590563752,38.0,15.683769603668706,0.2589039752291583,0.2589039752291583
38,0.24145272733988007,0.27456911276921814,0.9990750567346104,39.0,15.683765145217606,0.2589039756726132,0.2589039752291583
39,0.24145272733988007,0.27456911276921814,0.9990750580938591,40.0,15.68376384267219,0.2589039754129979,0.2589039752291583
40,0.24145272479841873,0.27456911276921814,0.9990750549875324,41.0,15.683767362537573,0.25890397484725075,0.25890397484725075
41,0.24145272479841873,0.27456911276921814,0.9990750559909855,42.0,15.683766970233064,0.2589039746555921,0.2589039746555921
42,0.24145272479841873,0.27456911276921814,0.99907505284413,43.0,15.683767803715636,0.25890397525663855,0.2589039746555921
43,0.24145272479841873,0.27456911276921814,0.9990750536100297,44.0,15.683768511565754,0.25890397511035246,0.2589039746555921
44,0.24145272142110813,0.27456911276921814,0.9990750551582988,45.0,15.683771980039579,0.2589039732743864,0.2589039732743864
45,0.24145272142110813,0.27456911276921814,0.9990750586276302,46.0,15.683766013293791,0.25890397261174736,0.25890397261174736
46,0.2414527107712774,0.27456911276921814,0.9990750549155092,47.0,15.68377020134952,0.25890396846382313,0.25890396846382313
47,0.2414527107712774,0.27456911276921814,0.9990750521087214,48.0,15.683766834808043,0.25890396899991697,0.25890396846382313
48,0.2414527107712774,0.27456911276921814,0.9990750566829567,49.0,15.683766989891238,0.2589039681262423,0.2589039681262423
49,0.2414527107712774,0.27456911276921814,0.9990750553421492,50.0,15.68376934705082,0.25890396838233526,0.2589039681262423
50,0.2414527107712774,0.27456911276921814,0.9990750517758128,51.0,15.683767555632299,0.2589039690635022,0.2589039681262423
51,0.2414527107712774,0.27456911276921814,0.9990750541659241,52.0,15.683761912000508,0.25890396860699316,0.2589039681262423
52,0.2414527107712774,0.27456911276921814,0.9990750526548939,53.0,15.683767078598096,0.2589039688955985,0.2589039681262423
53,0.2414527107712774,0.27456911276921814,0.999075051136207,54.0,15.68376741023997,0.25890396918566627,0.2589039681262423
54,0.2414527107712774,0.27456911276921814,0.9990750569197205,55.0,15.683766056881327,0.2589039680810207,0.2589039680810207
55,0.2414527107712774,0.27456911276921814,0.9990750565519743,56.0,15.683762652118952,0.2589039681512598,0.2589039680810207
56,0.2414527107712774,0.27456911276921814,0.9990750530367346,57.0,15.683767985203048,0.2589039688226673,0.2589039680810207
57,0.2414527107712774,0.27456911276921814,0.9990750545353945,58.0,15.683769528204746,0.25890396853642467,0.2589039680810207
58,0.2414527107712774,0.27456911276921814,0.9990750524512997,59.0,15.683768290222972,0.25890396893448486,0.2589039680810207
59,0.2414527107712774,0.27456911276921814,0.9990750549631239,60.0,15.683769858568779,0.25890396845472874,0.2589039680810207
