,t1,t2,rho,Time in months,r,hsa_tmle,hsa_tmle_cummin
0,1.0,1.0,0.9751904338393366,1.0,239.60785872835058,1.0,1.0
1,1.0,1.0,0.9928927077611636,2.0,239.60785872835058,1.0,1.0
2,1.0,1.0,0.9666613668948644,3.0,239.60785872835058,1.0,1.0
3,1.0,1.0,0.9229281966269874,4.0,239.60785872835058,1.0,1.0
4,0.9734025019689667,0.6168253609268363,0.9315567803690232,5.0,239.60785872835058,0.9169373936658725,0.9169373936658725
5,0.9650306901289778,0.5548709263087052,0.8292643836195224,6.0,239.60785872835058,0.9087253941791065,0.9087253941791065
6,0.9650306901289778,0.5548709263087052,0.8270502504031201,7.0,239.60785872835058,0.9089275362943734,0.9087253941791065
7,0.9650306901289778,0.3466273695488637,0.8696920419485239,8.0,239.60785872835058,0.9011208731981469,0.9011208731981469
8,0.9650306901289778,0.3466273695488637,0.9055390396562283,9.0,239.60785872835058,0.897987019079599,0.897987019079599
9,0.9650306901289778,0.3466273695488637,0.9073933536896073,10.0,239.60785872835058,0.8978249092784387,0.8978249092784387
10,0.9650306901289778,0.3466273695488637,0.8946062017999327,11.0,239.60785872835058,0.8989428011850557,0.8978249092784387
11,0.9650306901289778,0.3466273695488637,0.9108861634440737,12.0,239.60785872835058,0.8975195571727034,0.8975195571727034
12,0.9650306901289778,0.3466273695488637,0.8895695314494555,13.0,239.60785872835058,0.8993831223034465,0.8975195571727034
13,0.9650306901289778,0.3466273695488637,0.8544644513364994,14.0,239.60785872835058,0.9024521157179298,0.8975195571727034
14,0.9650306901289778,0.3466273695488637,0.853352282370269,15.0,239.60785872835058,0.9025493449286928,0.8975195571727034
15,0.9650306901289778,0.3466273695488637,0.8887569321834667,16.0,239.60785872835058,0.8994541622152743,0.8975195571727034
16,0.9650306901289778,0.3466273695488637,0.8887569384461219,17.0,239.60785872835058,0.8994541616677738,0.8975195571727034
17,0.9650306901289778,0.3466273695488637,0.8868684660536823,18.0,239.60785872835058,0.8996192576971002,0.8975195571727034
18,0.9650306901289778,0.3466273695488637,0.8868684913736742,19.0,239.60785872835058,0.899619255483549,0.8975195571727034
19,0.9650306901289778,0.3466273695488637,0.6809894800027994,20.0,239.60785872835058,0.9176178279991082,0.8975195571727034
20,0.9650306901289778,0.3466273695488637,0.6990474568379713,21.0,239.60785872835058,0.9160391444636281,0.8975195571727034
21,0.9650306901289778,0.3466273695488637,0.6990474642078099,22.0,239.60785872835058,0.9160391438193343,0.8975195571727034
22,0.9650306901289778,0.3466273695488637,0.6123031896304335,23.0,239.60785872835058,0.9236225934672344,0.8975195571727034
23,0.9650306901289778,0.3466273695488637,0.5475892325944584,24.0,239.60785872835058,0.929280085412261,0.8975195571727034
24,0.9650306901289778,0.3466273695488637,0.5475892168548938,25.0,239.60785872835058,0.9292800867882619,0.8975195571727034
25,0.8569094967839322,0.3466273695488637,0.5448340064426535,26.0,239.60785872835058,0.8157162884285507,0.8157162884285507
26,0.8569094967839322,0.3466273695488637,0.5448340072283545,27.0,239.60785872835058,0.8157162882976198,0.8157162882976198
27,0.8569094967839322,0.3466273695488637,0.5352537030848049,28.0,239.60785872835058,0.8173127704764701,0.8157162882976198
28,0.8569094967839322,0.3466273695488637,0.5352537622262924,29.0,239.60785872835058,0.8173127606210073,0.8157162882976198
29,0.8569094967839322,0.3466273695488637,0.33544078830117463,30.0,239.60785872835058,0.8506100179099958,0.8157162882976198
