,t1,t2,rho,Time in months,r,hsa_tmle,hsa_tmle_cummin
0,0.9565282593533229,0.9978731829438037,0.9235772515695828,1.0,10.19123297864281,0.9912313668671469,0.9912313668671469
1,0.9152441685356908,0.9511098560029138,0.9605997852375416,2.0,10.191233158780731,0.9381634556656232,0.9381634556656232
2,0.9152441685356908,0.944162758786398,0.9486302533201677,3.0,10.191233859629483,0.9346028232749801,0.9346028232749801
3,0.91180464658628,0.8781971815913755,0.9304883998635018,4.0,10.19123728635757,0.9029578338316611,0.9029578338316611
4,0.8803407106203893,0.80023529823818,0.9770382518849133,5.0,10.191234095819759,0.8493082258709356,0.8493082258709356
5,0.7946277288131286,0.80023529823818,0.9719143125074953,6.0,10.19123298993205,0.8019921917863206,0.8019921917863206
6,0.6247891187819173,0.7821986885530727,0.9708408326297711,7.0,10.191234197594271,0.724260918183668,0.724260918183668
7,0.5418771130840182,0.7821986885530727,0.972475773515315,8.0,10.191236713192822,0.7002299138883543,0.7002299138883543
8,0.5418771130840182,0.7821986885530727,0.9644819221766023,9.0,10.191234643798424,0.7018738549870402,0.7002299138883543
9,0.5418771130840182,0.7328738951834528,0.9768475029765389,10.0,10.191234860246508,0.6622753589145596,0.6622753589145596
10,0.5418771130840182,0.73287389433886,0.9768475032801024,11.0,10.191235779877466,0.6622753582443577,0.6622753582443577
11,0.5418771130840182,0.6552814791682178,0.9712479469847719,12.0,10.19123580204279,0.612081888071901,0.612081888071901
12,0.5188774470069524,0.641855132789056,0.9850451607758031,13.0,10.191234266218876,0.5917143634039935,0.5917143634039935
13,0.5188774420405663,0.641855132789056,0.9850451601309645,14.0,10.191233611624593,0.5917143616911641,0.5917143616911641
14,0.5188774420405663,0.641855132789056,0.9857629048328694,15.0,10.19123668868095,0.5915424212148838,0.5915424212148838
15,0.5188774420405663,0.641855132789056,0.989513083511685,16.0,10.191236066622219,0.5906440411830134,0.5906440411830134
16,0.5188774420405663,0.641855132789056,0.9614277500243721,17.0,10.191234139340416,0.5973720680196948,0.5906440411830134
17,0.5188774420405663,0.641855132789056,0.9614277390132638,18.0,10.191236593259513,0.5973720706574784,0.5906440411830134
18,0.4749053859834407,0.6030177877824865,0.9433796224446687,19.0,10.191236707320055,0.5610528947641588,0.5610528947641588
19,0.4592858472785443,0.5880322354941745,0.9536427400617266,20.0,10.191233384255138,0.5433361601276253,0.5433361601276253
20,0.4495316154439047,0.5880322354941745,0.9460892435227394,21.0,10.19123328094504,0.5415863467458061,0.5415863467458061
21,0.2942350414731295,0.5135705445598203,0.9479263023160301,22.0,10.19123817564928,0.4407905816700335,0.4407905816700335
22,0.2942350414731295,0.5135705445598203,0.953082384598207,23.0,10.191235790513245,0.4396162059382833,0.4396162059382833
23,0.2840760210457155,0.5135705445598203,0.963044933353959,24.0,10.191232865807137,0.4346797533951198,0.4346797533951198
24,0.2840760210457155,0.5135705445598203,0.9610352682614978,25.0,10.19123597328583,0.4351327390174783,0.4346797533951198
25,0.26194020586940125,0.484809393596317,0.9481874212145598,26.0,10.191233203818317,0.4114003607971549,0.4114003607971549
26,0.26194020586940125,0.44358640457956733,0.9109128832187554,27.0,10.191236558596675,0.39035246357329634,0.39035246357329634
27,0.26194020586940125,0.3527747468483039,0.8196710705146357,28.0,10.191237004353708,0.35009725146841275,0.35009725146841275
28,0.26194020586940125,0.3527747468483039,0.862439618549503,29.0,10.19123618083418,0.3411116359032862,0.3411116359032862
29,0.26194020586940125,0.3527747468483039,0.8624396026659921,30.0,10.191234170562167,0.3411116392403909,0.3411116359032862
30,0.26194020586940125,0.3527747468483039,0.8624396157338674,31.0,10.191235754040692,0.3411116364948475,0.3411116359032862
31,0.26194020586940125,0.3039164823176563,0.931612689016967,32.0,10.191234860995976,0.2978447707061892,0.2978447707061892
32,0.26194020586940125,0.3039164823176563,0.93161268700018,33.0,10.191235927749432,0.29784477111405255,0.2978447707061892
33,0.26194020586940125,0.3039164823176563,0.8930537071429362,34.0,10.191233013850951,0.30564271657905784,0.2978447707061892
34,0.26194020586940125,0.3039164823176563,0.9581832992796449,35.0,10.191236427315651,0.2924712838928095,0.2924712838928095
35,0.26194020586940125,0.3039164823176563,0.9581832992291976,36.0,10.19123481262056,0.2924712839030117,0.2924712838928095
36,0.26194020586940125,0.3039164823176563,0.9581832991732709,37.0,10.191233512618894,0.292471283914322,0.2924712838928095
37,0.26194020586940125,0.2734902222487986,0.9803967579153767,38.0,10.191234450329931,0.2716423573187076,0.2716423573187076
38,0.26194020586940125,0.2734902058918454,0.9803967571951436,39.0,10.191233454935388,0.27164234897045536,0.27164234897045536
39,0.26194020586940125,0.2734902058918454,0.9803967597715946,40.0,10.191235014504231,0.27164234846549146,0.27164234846549146
40,0.26194020586940125,0.2734902058918454,0.9803967555366658,41.0,10.191235909181703,0.2716423492955039,0.27164234846549146
41,0.26194020586940125,0.2734902058918454,0.9803967569504486,42.0,10.191235615437474,0.27164234901841366,0.27164234846549146
42,0.26194020586940125,0.2734902058918454,0.9803967581689725,43.0,10.19123576924503,0.2716423487795927,0.27164234846549146
43,0.26194020586940125,0.25843404963414024,0.9583151371303422,44.0,10.19123616827982,0.26821881645076706,0.26821881645076706
44,0.26194020586940125,0.2584340385659234,0.9583151383415398,45.0,10.191233351589903,0.2682188106220924,0.2682188106220924
45,0.26194020586940125,0.2584340385659234,0.9583151377437655,46.0,10.191234343884208,0.26821881073715487,0.2682188106220924
46,0.24827236921725207,0.23942068936272895,0.9751211201539653,47.0,10.191234711498222,0.2484861164441285,0.2484861164441285
