,t1,t2,rho,Time in months,r,hsa_tmle,hsa_tmle_cummin
0,0.992405677872166,1.0,0.776515445807785,1.0,12.822886873202528,1.0,1.0
1,0.966821660638169,1.0,0.8858787975631063,2.0,12.822906298932688,1.0,1.0
2,0.9532601491528043,0.9658335427643421,0.9146868740990712,3.0,12.822877165050652,0.963330062621659,0.963330062621659
3,0.9222739676220708,0.9631501147525352,0.8419626305533269,4.0,12.822908495932785,0.9546668959278948,0.9546668959278948
4,0.9042769285508573,0.9007885173495553,0.8778349060712987,5.0,12.822882725303739,0.9132948215709016,0.9132948215709016
5,0.8449076462120629,0.8820985406648653,0.715539278473924,6.0,12.822888275882114,0.8981826631259584,0.8981826631259584
6,0.7574390039550998,0.8766248718999411,0.7685995814373325,7.0,12.822898987386903,0.8617299319665334,0.8617299319665334
7,0.737894742707746,0.8766248718999411,0.8152483034186258,8.0,12.822881852387201,0.8497540766688397,0.8497540766688397
8,0.7306304342854946,0.8355778403727422,0.7617424169582736,9.0,12.822874345160471,0.8304518357740702,0.8304518357740702
9,0.6801583452891554,0.8355778403727422,0.7778174893072386,10.0,12.82286658185778,0.8129414219627019,0.8129414219627019
10,0.6674421734344916,0.8355778403727422,0.807237375401856,11.0,12.822895644927872,0.8043538236438476,0.8043538236438476
11,0.6256161443664536,0.8355778403727422,0.715768266724644,12.0,12.82288826564472,0.810044896719648,0.8043538236438476
12,0.6010529363210687,0.8355778403727422,0.616935080710213,13.0,12.822874566418879,0.8224277089770258,0.8043538236438476
13,0.5918764968956314,0.8355778403727422,0.6942352865510218,14.0,12.822871777698563,0.806424244602832,0.8043538236438476
14,0.5842246415303332,0.8143601377254405,0.6908411003912062,15.0,12.822888208167136,0.7904297367470818,0.7904297367470818
15,0.5370448038314967,0.7250912844782169,0.7452240759033738,16.0,12.822891383862677,0.7068273550291992,0.7068273550291992
16,0.5112883770514168,0.7117923480360068,0.5254305089072452,17.0,12.822878407300449,0.7401887390787553,0.7068273550291992
17,0.5053181022209879,0.7117923480360068,0.520603903482906,18.0,12.822881865369466,0.7395374528466435,0.7068273550291992
18,0.4959727604332131,0.7050869345799265,0.7107673031852122,19.0,12.822888149699422,0.6893047882335213,0.6893047882335213
19,0.48888927294499257,0.6977484239133642,0.5627260010708587,20.0,12.82288249438947,0.7163365204930209,0.6893047882335213
20,0.4743873551398739,0.640495920569962,0.6213799266402639,21.0,12.822868216251885,0.662149685036405,0.662149685036405
21,0.45185323101761604,0.5898587115784016,0.7205706140740012,22.0,12.822878551548845,0.5987962539287587,0.5987962539287587
22,0.41279627929974594,0.5898587115784016,0.7174019184605882,23.0,12.822877722798678,0.5854372115896258,0.5854372115896258
23,0.3852106311568555,0.5898587115784016,0.6624274280892495,24.0,12.822887675679885,0.5892903284153739,0.5854372115896258
24,0.3366754886746595,0.5717749344541677,0.7227603109536724,25.0,12.822882225093107,0.5469381035309142,0.5469381035309142
25,0.27026860348146625,0.5717749344541677,0.6885602575615999,26.0,12.822890295581246,0.5361999463456106,0.5361999463456106
26,0.27026860348146625,0.5717749344541677,0.5868447392419975,27.0,12.822891277856867,0.5585518815589448,0.5361999463456106
27,0.2577427464545847,0.5717749344541677,0.7023118477596598,28.0,12.822886213666077,0.5301449291207693,0.5301449291207693
28,0.25218895609884046,0.5717749344541677,0.6611391650193895,29.0,12.82288236541283,0.5376991972632499,0.5301449291207693
29,0.2499804987967434,0.5717749344541677,0.7087592942708514,30.0,12.82288307446743,0.5269651881373996,0.5269651881373996
30,0.2499804987967434,0.5717749344541677,0.6081725383805419,31.0,12.82288622752228,0.5485167496914276,0.5269651881373996
31,0.2499804987967434,0.5102815911752945,0.5460400398654569,32.0,12.82288301975856,0.5145085774501481,0.5145085774501481
32,0.2499804987967434,0.5102815911752945,0.5312153944450247,33.0,12.82290311628401,0.5177174452331063,0.5145085774501481
33,0.23473344870698826,0.5047023295194696,0.5286714593326438,34.0,12.822905487376245,0.508936244692015,0.508936244692015
34,0.22395059694376476,0.39824125418785605,0.6008372505263667,35.0,12.822895926762786,0.4103852970385287,0.4103852970385287
35,0.22292130135679802,0.32162477933720124,0.6006767417044955,36.0,12.82288014318825,0.3560716555297747,0.3560716555297747
36,0.22292130135679802,0.2913167912361068,0.7026892965172938,37.0,12.822901293825328,0.31641099905009973,0.31641099905009973
37,0.20562299311871884,0.26740789424112954,0.6427181037310684,38.0,12.822906174014715,0.30307477520193227,0.30307477520193227
38,0.20562299311871884,0.26740789424112954,0.6967723518412615,39.0,12.82288747194318,0.2934054263096705,0.2934054263096705
39,0.20562299311871884,0.26740789424112954,0.7334208898771538,40.0,12.822897346721906,0.28684965108293964,0.28684965108293964
40,0.1939882739125725,0.26740789424112954,0.566924501988305,41.0,12.82287328240358,0.31030156615265253,0.28684965108293964
41,0.1939882739125725,0.26740789424112954,0.7690714569530693,42.0,12.822878510423637,0.27492270470638275,0.27492270470638275
42,0.1939882739125725,0.26740789424112954,0.7690714291225362,43.0,12.822892456707686,0.2749227095771589,0.27492270470638275
43,0.1939882739125725,0.26740789424112954,0.8289801772197658,44.0,12.822883349753097,0.26443774679985266,0.26443774679985266
44,0.1939882739125725,0.26740789424112954,0.8289801795447315,45.0,12.822898229741815,0.2644377463929475,0.2644377463929475
