,t1,t2,rho,Time in months,r,hsa_tmle,hsa_tmle_cummin
0,0.960095643082374,1.0,0.9065845904057361,1.0,11.979910062176245,0.9999999999999999,0.9999999999999999
1,0.960095643082374,0.9943951541358719,0.77192264581848,2.0,11.97991375928298,0.988496512965502,0.988496512965502
2,0.9346324396106632,0.9535907199399006,0.9283329139354342,3.0,11.979912182907407,0.9486950673776174,0.9486950673776174
3,0.9346324396106632,0.9535907193229058,0.9283329029349795,4.0,11.979910983047688,0.9486950676040269,0.9486950673776174
4,0.6587382192262058,0.9127376872850639,0.9824394165510094,5.0,11.979913957445348,0.8387610835262367,0.8387610835262367
5,0.6587382192262058,0.8325017681033482,0.9625735439203315,6.0,11.97991134238665,0.7724148157910791,0.7724148157910791
6,0.6587382192262058,0.8110425271710333,0.9822565530657907,7.0,11.979914323509385,0.7531982490067993,0.7531982490067993
7,0.5982339640331774,0.7834060988580827,0.9600006184373683,8.0,11.979910092882665,0.7191100914517404,0.7191100914517404
8,0.5982339506862666,0.7834060988580827,0.9600006196860872,9.0,11.979911107758804,0.719110087251137,0.719110087251137
9,0.31474185298639984,0.7216077107140183,0.9188930034427232,10.0,11.979915339250827,0.6179587008606029,0.6179587008606029
10,0.31474185298639984,0.676411625033922,0.9051205257569845,11.0,11.97991451071272,0.5815999158324143,0.5815999158324143
11,0.31474185298639984,0.676411625033922,0.9466352392271754,12.0,11.979916146948156,0.5725798774778571,0.5725798774778571
12,0.31474185298639984,0.676411625033922,0.8369398681154778,13.0,11.979913212433347,0.5964137515922809,0.5725798774778571
13,0.31474185298639984,0.676411625033922,0.836940047720763,14.0,11.979915565934816,0.5964137125688498,0.5725798774778571
14,0.31474185298639984,0.676411625033922,0.9564731215828894,15.0,11.979912230658247,0.5704423684176084,0.5704423684176084
15,0.31474185298639984,0.676411625033922,0.9564731342968464,16.0,11.979912348045591,0.5704423656552051,0.5704423656552051
16,0.26295242057581736,0.5863348655844469,0.972852012444439,17.0,11.979912428958627,0.4841829525658689,0.4841829525658689
17,0.26295242057581736,0.5587765914831597,0.9141104825428513,18.0,11.979912661590825,0.4749799046605797,0.4749799046605797
18,0.26295242057581736,0.5208384184778997,0.9362593799227584,19.0,11.979906086508542,0.44092625772153693,0.44092625772153693
19,0.26295242057581736,0.5208384184778997,0.9315422857963804,20.0,11.979914669853933,0.4419636747959724,0.44092625772153693
20,0.19945715932946284,0.5041520503951213,0.8128684974327179,21.0,11.979913533285302,0.4406500801025154,0.4406500801025154
21,0.19574754601121358,0.47869467176638075,0.8291815966698678,22.0,11.979912743711806,0.4163890295915953,0.4163890295915953
22,0.19574751640902555,0.47869467176638075,0.8291815789335288,23.0,11.979911758249461,0.41638902707768694,0.41638902707768694
23,0.19574751640902555,0.4786946586409421,0.829181580315294,24.0,11.9799092036467,0.41638901643181503,0.41638901643181503
24,0.19574751640902555,0.4786946586409421,0.8291815833335254,25.0,11.97990903998999,0.41638901583357946,0.41638901583357946
25,0.19574751640902555,0.4786946586409421,0.8291815906780271,26.0,11.979911003370352,0.41638901437784537,0.41638901437784537
26,0.19574751640902555,0.4786946586409421,0.8291815898259312,27.0,11.979914360245765,0.41638901454673705,0.41638901437784537
27,0.19574751640902555,0.45224001578189554,0.9831938736366558,28.0,11.979913820749067,0.3653011607104688,0.3653011607104688
28,0.0,0.4103376119436906,0.8130675389367046,29.0,11.979912535804633,0.4103376119436906,0.3653011607104688
29,0.0,0.41033760601950375,0.8130676245010349,30.0,11.979908981478985,0.41033760601950375,0.3653011607104688
30,0.0,0.335447910960006,0.7706959307876665,31.0,11.979912669645381,0.335447910960006,0.335447910960006
31,0.0,0.335447910960006,0.6144930257750616,32.0,11.97991034144887,0.335447910960006,0.335447910960006
32,0.0,0.335447910960006,0.6144932122564722,33.0,11.97990851355805,0.335447910960006,0.335447910960006
33,0.0,0.335447910960006,0.6144932031510751,34.0,11.979911602940197,0.335447910960006,0.335447910960006
34,0.0,0.335447910960006,0.6144930762943118,35.0,11.979911150553178,0.335447910960006,0.335447910960006
35,0.0,0.335447910960006,0.6144931131984177,36.0,11.979911901696859,0.335447910960006,0.335447910960006
36,0.0,0.335447910960006,0.6144933171621667,37.0,11.979909320191663,0.335447910960006,0.335447910960006
37,0.0,0.335447910960006,0.6855132382066376,38.0,11.979913124325586,0.335447910960006,0.335447910960006
38,0.0,0.335447910960006,0.68551325088724,39.0,11.979909874631462,0.335447910960006,0.335447910960006
39,0.0,0.335447910960006,0.6855132645227199,40.0,11.979913454458252,0.335447910960006,0.335447910960006
40,0.0,0.335447910960006,0.685513269887194,41.0,11.979906636323872,0.335447910960006,0.335447910960006
41,0.0,0.335447910960006,0.6855132985114872,42.0,11.979912418628002,0.335447910960006,0.335447910960006
42,0.0,0.335447910960006,0.6855133342677153,43.0,11.979906290300876,0.335447910960006,0.335447910960006
43,0.0,0.335447910960006,0.6855132965068037,44.0,11.979913909529179,0.335447910960006,0.335447910960006
44,0.0,0.335447910960006,0.6855133400182156,45.0,11.979911362660316,0.335447910960006,0.335447910960006
45,0.0,0.335447910960006,0.6855132774649138,46.0,11.979911935470717,0.335447910960006,0.335447910960006
46,0.0,0.335447910960006,0.6855133098937921,47.0,11.979912859773897,0.335447910960006,0.335447910960006
47,0.0,0.335447910960006,0.6855132601388324,48.0,11.979916590032001,0.335447910960006,0.335447910960006
48,0.0,0.335447910960006,0.6855132591697255,49.0,11.97991559095793,0.335447910960006,0.335447910960006
49,0.0,0.335447910960006,0.6855132888032336,50.0,11.979913667694557,0.335447910960006,0.335447910960006
50,0.0,0.335447910960006,0.6855133297221797,51.0,11.979909959097622,0.335447910960006,0.335447910960006
51,0.0,0.335447910960006,0.6855133683222675,52.0,11.979915576402213,0.335447910960006,0.335447910960006
52,0.0,0.335447910960006,0.6855133035188886,53.0,11.979904535294793,0.335447910960006,0.335447910960006
53,0.0,0.335447910960006,0.6855133885304928,54.0,11.979917396908712,0.335447910960006,0.335447910960006
54,0.0,0.335447910960006,0.6855133159059378,55.0,11.979915751950418,0.335447910960006,0.335447910960006
55,0.0,0.335447910960006,0.6855132497372188,56.0,11.979912883501187,0.335447910960006,0.335447910960006
56,0.0,0.335447910960006,0.6855133018069934,57.0,11.979913004153419,0.335447910960006,0.335447910960006
57,0.0,0.335447910960006,0.6855132607783088,58.0,11.979911428458271,0.335447910960006,0.335447910960006
