,hsa_js,add_js
0,3.6,0.0
1,3.6,0.0
2,3.6,0.0
3,3.6,0.0
4,3.6,0.0
5,3.6,0.0
6,3.6,0.0
7,3.6,0.0
8,3.6,0.0
9,3.6,0.0
10,3.6,0.0
11,3.6,0.0
12,3.6,0.0
13,3.6,0.0
14,3.6,0.0
15,3.6,0.0
16,3.6,0.0
17,3.6,0.0
18,3.6,0.0
19,3.6,0.0
20,3.6,0.0
21,3.6,0.0
22,3.6,0.0
23,3.6,0.0
24,3.6,0.0
25,3.6,0.0
26,3.6,0.0
27,3.6,0.0
28,3.6,0.0
29,3.6,0.0
30,3.6,0.0
31,3.6,0.0
32,3.6,0.0
33,3.6,0.0
34,3.6,0.0
35,3.6,0.0
36,3.6,0.0
37,3.6,0.0
38,3.6,0.0
39,3.6,0.0
40,3.6,0.0
41,3.6,0.0
42,3.6,0.0
43,3.6,0.0
44,3.6,0.0
45,3.6,0.0
46,3.6,0.0
47,3.6,0.0
48,3.6,0.0
49,3.6,0.0
50,3.6,0.0
51,3.6,0.0
52,3.6,0.0
53,3.6,0.0
54,3.6,0.0
55,3.6,0.0
56,3.6,0.0
57,3.6,0.0
58,3.6,0.0
59,3.6,0.0
60,3.6,0.0
61,3.6,0.0
62,3.6,0.0
63,3.6,0.0
64,3.6,0.0
65,3.6,0.0
66,3.6,0.0
67,3.6,0.0
68,3.6,0.0
69,3.6,0.0
70,3.6,0.0
71,3.6,0.0
72,3.6,0.0
73,3.6,0.0
74,3.6,0.0
75,3.6,0.0
76,3.6,0.0
77,3.6,0.0
78,3.6,0.0
79,3.6,0.0
80,3.6,0.0
81,3.6,0.0
82,3.6,0.0
83,3.6,0.0
84,3.6,0.0
85,3.6,0.0
86,3.6,0.0
87,3.6,0.0
88,3.6,0.0
89,3.6,0.0
90,3.6,0.0
91,3.6,0.0
92,3.6,0.0
93,3.6,0.0
94,3.6,0.0
95,3.6,0.0
96,3.6,0.0
97,3.6,0.0
98,3.9000000000000004,0.0
99,3.9000000000000004,0.0
100,3.9000000000000004,0.0
101,3.9000000000000004,0.0
102,3.9000000000000004,0.0
103,3.9000000000000004,0.0
104,3.9000000000000004,0.0
105,3.9000000000000004,0.0
106,3.9000000000000004,0.0
107,3.9000000000000004,0.0
108,3.9000000000000004,0.0
109,3.9000000000000004,0.0
110,3.9000000000000004,0.0
111,3.9000000000000004,0.0
112,3.9000000000000004,0.0
113,3.9000000000000004,0.0
114,3.9000000000000004,0.0
115,4.800000000000001,0.0
116,4.800000000000001,0.0
117,4.800000000000001,0.0
118,4.800000000000001,0.0
119,4.800000000000001,0.0
120,4.800000000000001,0.0
121,4.800000000000001,0.0
122,4.800000000000001,0.0
123,4.800000000000001,0.0
124,4.800000000000001,0.0
125,4.800000000000001,0.0
126,4.800000000000001,0.0
127,4.800000000000001,0.0
128,4.800000000000001,0.0
129,4.800000000000001,0.0
130,4.800000000000001,0.0
131,4.800000000000001,0.0
132,4.800000000000001,0.0
133,4.800000000000001,0.0
134,4.800000000000001,0.0
135,4.800000000000001,0.0
136,4.800000000000001,0.0
137,4.800000000000001,0.0
138,5.2,0.0
139,5.2,0.0
140,5.2,0.0
141,5.2,0.0
142,5.2,0.0
143,5.2,0.0
144,5.2,0.0
145,5.2,0.0
146,5.2,0.0
147,5.2,0.0
148,5.2,0.0
149,5.2,0.0
150,5.2,0.0
151,5.2,0.0
152,5.2,0.0
153,5.2,0.0
154,5.2,0.0
155,5.2,0.0
156,6.4,0.0
157,6.4,0.0
158,6.4,0.0
159,6.4,0.0
160,6.4,0.0
161,6.4,0.0
162,6.4,0.0
163,6.4,0.0
164,6.4,0.0
165,6.4,0.0
166,6.4,0.0
167,6.4,0.0
168,6.4,0.0
169,6.4,0.0
170,6.4,0.0
171,6.4,0.0
172,6.4,0.0
173,6.4,0.0
174,6.4,0.0
175,6.5,0.0
176,6.5,0.0
177,6.5,0.0
178,6.5,0.0
179,6.5,0.0
180,6.5,0.0
181,6.5,0.0
182,6.5,0.0
183,6.5,0.0
184,6.5,0.0
185,6.5,0.0
186,6.5,0.0
187,6.5,0.0
188,6.5,0.0
189,6.5,0.0
190,6.5,0.0
191,6.5,0.0
192,6.5,0.0
193,6.5,0.0
194,6.5,0.0
195,7.6000000000000005,0.0
196,7.6000000000000005,0.0
197,7.6000000000000005,0.0
198,7.6000000000000005,0.0
199,7.6000000000000005,0.0
200,7.6000000000000005,0.0
201,7.6000000000000005,0.0
202,7.6000000000000005,0.0
203,8.5,0.0
204,8.5,0.0
205,8.5,0.0
206,8.5,0.0
207,8.5,0.0
208,12.3,0.0
209,12.3,0.0
210,12.3,0.0
211,12.3,0.0
212,12.3,0.0
213,12.3,0.0
214,12.3,0.0
215,12.3,0.0
216,12.3,0.0
217,14.3,0.0
218,14.3,0.0
219,14.3,0.0
220,14.3,0.0
221,14.3,0.0
222,14.3,0.0
223,16.1,0.0
224,16.1,0.0
225,16.1,0.0
226,16.1,0.0
227,16.1,0.0
228,16.1,0.0
229,16.1,0.0
230,16.1,0.0
231,16.1,0.0
232,16.1,0.0
233,18.3,0.0
234,18.3,0.0
235,18.3,0.0
236,18.3,0.0
237,18.3,0.0
238,18.7,0.0
239,18.7,0.0
240,18.7,0.0
241,18.7,0.0
242,18.7,0.0
243,18.7,0.0
244,18.7,0.0
245,21.3,0.0
246,21.3,0.0
247,21.3,0.0
248,21.3,0.0
249,21.3,0.0
250,21.3,0.0
251,21.3,0.0
252,21.3,0.0
253,21.3,0.0
254,21.3,0.0
255,21.3,0.0
256,21.3,0.0
257,21.3,0.0
258,21.3,0.0
259,21.3,0.0
260,21.3,0.0
261,21.3,0.0
262,21.3,0.0
263,21.3,0.0
264,21.3,0.0
265,21.3,0.0
266,21.3,0.0
267,21.3,0.0
268,21.3,0.0
269,21.3,0.0
270,21.3,0.0
271,21.3,0.0
272,21.3,0.0
273,21.3,0.0
274,21.3,0.0
275,21.3,0.0
276,21.3,0.0
277,21.3,0.0
278,21.3,0.0
279,21.3,0.0
280,21.3,0.0
281,21.3,0.0
282,21.3,0.0
283,21.3,0.0
284,21.3,0.0
285,21.3,0.0
286,21.3,0.0
287,21.3,0.0
288,21.3,0.0
289,21.3,0.0
290,21.3,0.0
291,21.3,0.0
292,21.3,0.0
293,21.3,0.0
294,21.3,0.0
295,21.3,0.0
296,21.3,0.0
297,21.3,0.0
298,21.3,0.0
299,21.3,0.0
300,21.3,0.0
301,21.3,0.0
302,21.3,0.0
303,21.3,0.0
304,21.3,0.0
305,21.3,0.0
306,21.3,0.0
307,21.3,0.0
308,21.3,0.0
309,21.3,0.0
310,21.3,0.0
311,21.3,0.0
312,21.3,0.0
313,21.3,0.0
314,21.3,0.0
315,21.3,0.0
316,21.3,0.0
317,21.3,0.0
318,21.3,0.0
319,21.3,0.0
320,21.3,0.0
321,21.3,0.0
322,21.3,0.0
323,21.3,0.0
324,21.3,0.0
325,21.3,0.0
326,21.3,0.0
327,21.3,0.0
328,21.3,0.0
329,21.3,0.0
330,21.3,0.0
331,21.3,0.0
332,21.3,0.0
333,21.3,0.0
334,21.3,0.0
335,21.3,0.0
336,21.3,0.0
337,21.3,0.0
338,21.3,0.0
339,21.3,0.0
340,21.3,0.0
341,21.3,0.0
342,21.3,0.0
343,21.3,0.0
344,21.3,0.0
345,21.3,0.0
346,21.3,0.0
347,21.3,0.0
348,21.3,0.0
349,21.3,0.0
350,21.3,0.0
351,21.3,0.0
352,21.3,0.0
353,21.3,0.0
354,21.3,0.0
355,21.3,0.0
356,21.3,0.0
357,21.3,0.0
358,21.3,0.0
359,21.3,0.0
360,21.3,0.0
361,21.3,0.0
362,21.3,0.0
363,21.3,0.0
364,21.3,0.0
365,21.3,0.0
366,21.3,0.0
367,21.3,0.0
368,21.3,0.0
369,21.3,0.0
370,21.3,0.0
371,21.3,0.0
372,21.3,0.0
373,21.3,0.0
374,21.3,0.0
375,21.3,0.0
376,21.3,0.0
377,21.3,0.0
378,21.3,0.0
379,21.3,0.0
380,21.3,0.0
381,21.3,0.0
382,21.3,0.0
383,21.3,0.0
384,21.3,0.0
385,21.3,0.0
386,21.3,0.0
387,21.3,0.0
388,21.3,0.0
389,21.3,0.0
390,21.3,0.0
391,21.3,0.0
392,21.3,0.0
393,21.3,0.0
394,21.3,0.0
395,21.3,0.0
396,21.3,0.0
397,21.3,0.0
398,21.3,0.0
399,21.3,0.0
400,21.3,0.0
401,21.3,0.0
402,21.3,0.0
403,21.3,0.0
404,21.3,0.0
405,21.3,0.0
406,21.3,0.0
407,21.3,0.0
408,21.3,0.0
409,21.3,0.0
410,21.3,0.0
411,21.3,0.0
412,21.3,0.03197752473770343
413,21.3,0.03197752473770343
414,21.3,0.34649196956889217
415,21.3,0.34649196956889217
416,21.3,0.34649196956889217
417,21.3,0.34649196956889217
418,21.3,0.34649196956889217
419,21.3,0.34649196956889217
420,21.3,0.34649196956889217
421,21.3,0.34649196956889217
422,21.3,0.34649196956889217
423,21.3,0.34649196956889217
424,21.3,0.5464919695688915
425,21.3,0.5464919695688915
426,21.3,0.5464919695688915
427,21.3,0.5464919695688915
428,21.3,0.5464919695688915
429,21.3,0.5464919695688915
430,21.3,0.5464919695688915
431,21.3,0.5464919695688915
432,21.3,0.549380935806262
433,21.3,0.549380935806262
434,21.3,0.549380935806262
435,21.3,0.6852783717037108
436,21.3,0.7603373499301043
437,21.3,0.7744534500190561
438,21.3,0.7744534500190561
439,21.3,0.7744534500190561
440,21.3,0.7744534500190561
441,21.3,1.274453450019056
442,21.3,1.274453450019056
443,21.3,1.274453450019056
444,21.3,1.274453450019056
445,21.3,1.274453450019056
446,21.3,1.274453450019056
447,21.3,1.274453450019056
448,21.3,1.4493809358062606
449,21.3,1.4493809358062606
450,21.3,1.4493809358062606
451,21.3,1.4493809358062606
452,21.3,1.4493809358062606
453,21.3,1.4493809358062606
454,21.3,1.4493809358062606
455,21.3,1.4493809358062606
456,21.3,1.4493809358062606
457,21.3,1.4493809358062606
458,21.3,1.4493809358062606
459,21.3,1.4493809358062606
460,21.3,1.4493809358062606
461,21.3,1.7493809358062578
462,21.3,1.7493809358062578
463,21.3,1.7493809358062578
464,21.3,1.7493809358062578
465,21.3,1.7493809358062578
466,21.3,1.7493809358062578
467,21.3,1.7493809358062578
468,21.3,1.7493809358062578
469,21.3,1.7493809358062578
470,21.3,1.7493809358062578
471,21.3,1.787912087912087
472,21.3,1.787912087912087
473,21.3,2.0464919695688915
474,21.3,2.0464919695688915
475,21.3,2.0464919695688915
476,21.3,2.0464919695688915
477,21.3,2.1744534500190547
478,21.3,2.1744534500190547
479,21.3,2.1744534500190547
480,21.3,2.5464919695688915
481,21.3,2.5464919695688915
482,21.3,2.5464919695688915
